Node Number	Total Deformation (m)
6588	0.
6589	0.
6590	0.
6591	0.
6592	0.
6593	0.
6594	0.
6595	0.
6596	0.
6597	0.
6598	0.
6599	0.
6600	0.
6601	0.
6602	0.
6603	0.
6604	0.
6605	0.
6606	0.
6607	0.
6608	0.
6609	0.
6610	0.
6611	0.
6612	0.
6613	0.
6614	0.
6615	0.
6616	0.
6617	0.
6618	0.
6619	0.
6620	0.
6621	0.
6622	0.
6623	0.
6624	0.
6625	0.
6626	0.
6627	0.
6628	0.
6629	0.
6630	0.
6631	0.
6632	0.
6633	0.
6634	0.
6635	0.
6636	0.
6637	0.
6638	0.
6639	0.
6640	0.
6641	0.
6642	0.
6643	0.
6644	0.
6645	0.
6646	0.
6647	0.
6648	0.
6649	0.
6650	0.
6651	0.
6652	0.
6653	0.
6654	0.
6655	0.
6656	0.
6657	0.
6658	0.
6659	0.
6660	0.
6661	0.
6662	0.
6663	0.
6664	0.
6665	0.
6666	0.
6667	0.
6668	0.
6669	0.
6670	0.
6671	0.
6672	0.
6673	0.
6674	0.
6675	0.
6676	0.
6677	0.
6678	0.
6679	0.
6680	0.
6681	0.
6682	0.
6683	0.
6684	0.
6685	0.
6686	0.
6687	0.
6688	0.
6689	0.
6690	0.
6691	0.
6692	0.
6693	0.
6694	0.
6695	0.
6696	0.
6697	0.
6698	0.
6699	0.
6700	0.
6701	0.
6702	0.
6703	0.
6704	0.
6705	0.
6706	0.
6707	0.
6708	0.
6709	0.
6710	0.
6711	0.
6712	0.
6713	0.
6714	0.
6715	0.
6716	0.
6717	0.
6718	0.
6719	0.
6720	0.
6721	0.
6722	0.
6723	0.
6724	0.
6725	0.
6726	0.
6727	0.
6728	0.
6729	0.
6730	0.
6731	0.
6732	0.
6733	0.
6734	0.
6735	0.
6736	0.
6737	0.
6738	0.
6739	0.
6740	0.
6741	0.
6742	0.
6743	0.
6744	0.
6745	0.
6746	0.
6747	0.
6748	0.
6749	0.
6750	0.
6751	0.
6752	0.
6753	0.
6754	0.
6755	0.
6756	0.
6757	0.
6758	0.
6759	0.
6760	0.
6761	0.
6762	0.
6763	0.
6764	0.
6765	0.
6766	0.
6767	0.
6768	0.
6769	0.
6770	0.
6771	0.
6772	0.
6773	0.
6774	0.
6775	0.
6776	0.
6777	0.
6778	0.
6779	0.
6780	0.
6781	0.
6782	0.
6783	0.
6784	0.
6785	0.
6786	0.
6787	0.
6788	0.
6789	0.
6790	0.
6791	0.
6792	0.
6793	0.
6794	0.
6795	0.
6796	0.
6797	0.
6798	0.
6799	0.
6800	0.
6801	0.
6802	0.
6803	0.
6804	0.
6805	0.
6806	0.
6807	0.
6808	0.
6809	0.
6810	0.
6811	0.
6812	0.
6813	0.
6814	0.
6815	0.
6816	0.
6817	0.
6818	2.4757e-012
6819	2.4757e-012
6820	2.4873e-012
6821	2.4873e-012
6822	2.4648e-012
6823	2.4645e-012
6824	2.4759e-012
6825	2.4555e-012
6826	2.4545e-012
6827	2.4656e-012
6828	2.4487e-012
6829	2.4464e-012
6830	2.4572e-012
6831	2.445e-012
6832	2.4411e-012
6833	2.4517e-012
6834	2.445e-012
6835	2.4393e-012
6836	2.4498e-012
6837	2.4487e-012
6838	2.4411e-012
6839	2.4517e-012
6840	2.4555e-012
6841	2.4464e-012
6842	2.4572e-012
6843	2.4648e-012
6844	2.4545e-012
6845	2.4656e-012
6846	2.4757e-012
6847	2.4645e-012
6848	2.4759e-012
6849	2.4757e-012
6850	2.4873e-012
6851	2.4873e-012
6852	2.4645e-012
6853	2.4648e-012
6854	2.4759e-012
6855	2.4539e-012
6856	2.4539e-012
6857	2.4449e-012
6858	2.4441e-012
6859	2.4382e-012
6860	2.4362e-012
6861	2.4346e-012
6862	2.431e-012
6863	2.4346e-012
6864	2.4292e-012
6865	2.4382e-012
6866	2.431e-012
6867	2.4449e-012
6868	2.4362e-012
6869	2.4539e-012
6870	2.4441e-012
6871	2.4645e-012
6872	2.4539e-012
6873	2.4648e-012
6874	2.4759e-012
6875	2.4545e-012
6876	2.4555e-012
6877	2.4656e-012
6878	2.4441e-012
6879	2.4449e-012
6880	2.4352e-012
6881	2.4352e-012
6882	2.4286e-012
6883	2.4273e-012
6884	2.4251e-012
6885	2.4222e-012
6886	2.4251e-012
6887	2.4204e-012
6888	2.4286e-012
6889	2.4222e-012
6890	2.4352e-012
6891	2.4273e-012
6892	2.4441e-012
6893	2.4352e-012
6894	2.4545e-012
6895	2.4449e-012
6896	2.4555e-012
6897	2.4656e-012
6898	2.4464e-012
6899	2.4487e-012
6900	2.4572e-012
6901	2.4362e-012
6902	2.4382e-012
6903	2.4273e-012
6904	2.4286e-012
6905	2.4208e-012
6906	2.4208e-012
6907	2.4173e-012
6908	2.4157e-012
6909	2.4173e-012
6910	2.4139e-012
6911	2.4208e-012
6912	2.4157e-012
6913	2.4273e-012
6914	2.4208e-012
6915	2.4362e-012
6916	2.4286e-012
6917	2.4464e-012
6918	2.4382e-012
6919	2.4487e-012
6920	2.4572e-012
6921	2.4411e-012
6922	2.445e-012
6923	2.4517e-012
6924	2.431e-012
6925	2.4346e-012
6926	2.4222e-012
6927	2.4251e-012
6928	2.4157e-012
6929	2.4173e-012
6930	2.4122e-012
6931	2.4122e-012
6932	2.4122e-012
6933	2.4104e-012
6934	2.4157e-012
6935	2.4122e-012
6936	2.4222e-012
6937	2.4173e-012
6938	2.431e-012
6939	2.4251e-012
6940	2.4411e-012
6941	2.4346e-012
6942	2.445e-012
6943	2.4517e-012
6944	2.4393e-012
6945	2.445e-012
6946	2.4498e-012
6947	2.4292e-012
6948	2.4346e-012
6949	2.4204e-012
6950	2.4251e-012
6951	2.4139e-012
6952	2.4173e-012
6953	2.4104e-012
6954	2.4122e-012
6955	2.4104e-012
6956	2.4104e-012
6957	2.4139e-012
6958	2.4122e-012
6959	2.4204e-012
6960	2.4173e-012
6961	2.4292e-012
6962	2.4251e-012
6963	2.4393e-012
6964	2.4346e-012
6965	2.445e-012
6966	2.4498e-012
6967	2.4411e-012
6968	2.4487e-012
6969	2.4517e-012
6970	2.431e-012
6971	2.4382e-012
6972	2.4222e-012
6973	2.4286e-012
6974	2.4157e-012
6975	2.4208e-012
6976	2.4122e-012
6977	2.4157e-012
6978	2.4122e-012
6979	2.4139e-012
6980	2.4157e-012
6981	2.4157e-012
6982	2.4222e-012
6983	2.4208e-012
6984	2.431e-012
6985	2.4286e-012
6986	2.4411e-012
6987	2.4382e-012
6988	2.4487e-012
6989	2.4517e-012
6990	2.4464e-012
6991	2.4555e-012
6992	2.4572e-012
6993	2.4362e-012
6994	2.4449e-012
6995	2.4273e-012
6996	2.4352e-012
6997	2.4208e-012
6998	2.4273e-012
6999	2.4173e-012
7000	2.4222e-012
7001	2.4173e-012
7002	2.4204e-012
7003	2.4208e-012
7004	2.4222e-012
7005	2.4273e-012
7006	2.4273e-012
7007	2.4362e-012
7008	2.4352e-012
7009	2.4464e-012
7010	2.4449e-012
7011	2.4555e-012
7012	2.4572e-012
7013	2.4545e-012
7014	2.4648e-012
7015	2.4656e-012
7016	2.4441e-012
7017	2.4539e-012
7018	2.4352e-012
7019	2.4441e-012
7020	2.4286e-012
7021	2.4362e-012
7022	2.4251e-012
7023	2.431e-012
7024	2.4251e-012
7025	2.4292e-012
7026	2.4286e-012
7027	2.431e-012
7028	2.4352e-012
7029	2.4362e-012
7030	2.4441e-012
7031	2.4441e-012
7032	2.4545e-012
7033	2.4539e-012
7034	2.4648e-012
7035	2.4656e-012
7036	2.4645e-012
7037	2.4757e-012
7038	2.4759e-012
7039	2.4539e-012
7040	2.4645e-012
7041	2.4449e-012
7042	2.4545e-012
7043	2.4382e-012
7044	2.4464e-012
7045	2.4346e-012
7046	2.4411e-012
7047	2.4346e-012
7048	2.4393e-012
7049	2.4382e-012
7050	2.4411e-012
7051	2.4449e-012
7052	2.4464e-012
7053	2.4539e-012
7054	2.4545e-012
7055	2.4645e-012
7056	2.4645e-012
7057	2.4757e-012
7058	2.4759e-012
7059	2.4757e-012
7060	2.4873e-012
7061	2.4873e-012
7062	2.4648e-012
7063	2.4759e-012
7064	2.4555e-012
7065	2.4656e-012
7066	2.4487e-012
7067	2.4572e-012
7068	2.445e-012
7069	2.4517e-012
7070	2.445e-012
7071	2.4498e-012
7072	2.4487e-012
7073	2.4517e-012
7074	2.4555e-012
7075	2.4572e-012
7076	2.4648e-012
7077	2.4656e-012
7078	2.4757e-012
7079	2.4759e-012
7080	2.4873e-012
7081	2.4873e-012
7082	2.4877e-012
7083	2.4996e-012
7084	2.3911e-012
7085	2.4765e-012
7086	2.3792e-012
7087	2.4668e-012
7088	2.3683e-012
7089	2.4596e-012
7090	2.3595e-012
7091	2.4557e-012
7092	2.3537e-012
7093	2.4557e-012
7094	2.3517e-012
7095	2.4596e-012
7096	2.3537e-012
7097	2.4668e-012
7098	2.3595e-012
7099	2.4765e-012
7100	2.3683e-012
7101	2.4877e-012
7102	2.3792e-012
7103	2.4996e-012
7104	2.3911e-012
7105	2.4996e-012
7106	2.4037e-012
7107	2.4877e-012
7108	2.3911e-012
7109	2.4765e-012
7110	2.3792e-012
7111	2.4668e-012
7112	2.3683e-012
7113	2.4596e-012
7114	2.3595e-012
7115	2.4557e-012
7116	2.3537e-012
7117	2.4557e-012
7118	2.3517e-012
7119	2.4596e-012
7120	2.3537e-012
7121	2.4668e-012
7122	2.3595e-012
7123	2.4765e-012
7124	2.3683e-012
7125	2.4877e-012
7126	2.3792e-012
7127	2.4996e-012
7128	2.3911e-012
7129	2.4996e-012
7130	2.4037e-012
7131	2.4877e-012
7132	2.3911e-012
7133	2.4765e-012
7134	2.3792e-012
7135	2.4668e-012
7136	2.3683e-012
7137	2.4596e-012
7138	2.3595e-012
7139	2.4557e-012
7140	2.3537e-012
7141	2.4557e-012
7142	2.3517e-012
7143	2.4596e-012
7144	2.3537e-012
7145	2.4668e-012
7146	2.3595e-012
7147	2.4765e-012
7148	2.3683e-012
7149	2.4877e-012
7150	2.3792e-012
7151	2.4996e-012
7152	2.3911e-012
7153	2.4996e-012
7154	2.4037e-012
7155	2.4877e-012
7156	2.3911e-012
7157	2.4765e-012
7158	2.3792e-012
7159	2.4668e-012
7160	2.3683e-012
7161	2.4596e-012
7162	2.3595e-012
7163	2.4557e-012
7164	2.3537e-012
7165	2.4557e-012
7166	2.3517e-012
7167	2.4596e-012
7168	2.3537e-012
7169	2.4668e-012
7170	2.3595e-012
7171	2.4765e-012
7172	2.3683e-012
7173	2.4877e-012
7174	2.3792e-012
7175	2.4996e-012
7176	2.3911e-012
7177	2.4037e-012
7178	2.1873e-012
7179	2.2827e-012
7180	2.2953e-012
7181	1.9861e-012
7182	2.0795e-012
7183	2.0931e-012
7184	1.7883e-012
7185	1.8791e-012
7186	1.8942e-012
7187	1.5946e-012
7188	1.6822e-012
7189	1.6995e-012
7190	1.4054e-012
7191	1.4892e-012
7192	1.5096e-012
7193	1.2207e-012
7194	1.3003e-012
7195	1.3249e-012
7196	1.0392e-012
7197	1.1149e-012
7198	1.1448e-012
7199	8.5811e-013
7200	9.3131e-013
7201	9.6758e-013
7202	6.692e-013
7203	7.454e-013
7204	7.8824e-013
7205	4.6478e-013
7206	5.4848e-013
7207	5.964e-013
7208	3.2765e-013
7209	1.8945e-013
7210	3.6283e-013
7211	2.1745e-012
7212	2.2708e-012
7213	1.972e-012
7214	2.0666e-012
7215	1.7723e-012
7216	1.8647e-012
7217	1.576e-012
7218	1.6656e-012
7219	1.3834e-012
7220	1.4698e-012
7221	1.1944e-012
7222	1.2775e-012
7223	1.0082e-012
7224	1.0886e-012
7225	8.2289e-013
7226	9.0202e-013
7227	6.3241e-013
7228	7.1552e-013
7229	4.3444e-013
7230	5.2287e-013
7231	3.1461e-013
7232	1.8175e-013
7233	2.1629e-012
7234	2.2606e-012
7235	1.9592e-012
7236	2.0555e-012
7237	1.7578e-012
7238	1.8523e-012
7239	1.5593e-012
7240	1.6515e-012
7241	1.364e-012
7242	1.4536e-012
7243	1.1722e-012
7244	1.259e-012
7245	9.8379e-013
7246	1.0683e-012
7247	7.9801e-013
7248	8.8133e-013
7249	6.111e-013
7250	6.971e-013
7251	4.2133e-013
7252	5.1027e-013
7253	3.0994e-013
7254	1.7797e-013
7255	2.1535e-012
7256	2.2529e-012
7257	1.9489e-012
7258	2.0473e-012
7259	1.7462e-012
7260	1.8432e-012
7261	1.5461e-012
7262	1.6412e-012
7263	1.349e-012
7264	1.442e-012
7265	1.1558e-012
7266	1.2463e-012
7267	9.6685e-013
7268	1.0549e-012
7269	7.8238e-013
7270	8.6853e-013
7271	5.9933e-013
7272	6.8672e-013
7273	4.1547e-013
7274	5.0391e-013
7275	3.0775e-013
7276	1.7673e-013
7277	2.1474e-012
7278	2.2489e-012
7279	1.9422e-012
7280	2.043e-012
7281	1.7388e-012
7282	1.8384e-012
7283	1.5377e-012
7284	1.6359e-012
7285	1.3397e-012
7286	1.436e-012
7287	1.1459e-012
7288	1.2398e-012
7289	9.5707e-013
7290	1.0483e-012
7291	7.7392e-013
7292	8.6248e-013
7293	5.9344e-013
7294	6.8206e-013
7295	4.1274e-013
7296	5.0124e-013
7297	3.0691e-013
7298	1.7621e-013
7299	2.1453e-012
7300	2.2489e-012
7301	1.9399e-012
7302	2.043e-012
7303	1.7362e-012
7304	1.8384e-012
7305	1.5348e-012
7306	1.6359e-012
7307	1.3366e-012
7308	1.436e-012
7309	1.1426e-012
7310	1.2398e-012
7311	9.5388e-013
7312	1.0483e-012
7313	7.7125e-013
7314	8.6248e-013
7315	5.9165e-013
7316	6.8206e-013
7317	4.1196e-013
7318	5.0124e-013
7319	3.0691e-013
7320	1.7607e-013
7321	2.1474e-012
7322	2.2529e-012
7323	1.9422e-012
7324	2.0473e-012
7325	1.7388e-012
7326	1.8432e-012
7327	1.5377e-012
7328	1.6412e-012
7329	1.3397e-012
7330	1.442e-012
7331	1.1459e-012
7332	1.2463e-012
7333	9.5707e-013
7334	1.0549e-012
7335	7.7392e-013
7336	8.6853e-013
7337	5.9344e-013
7338	6.8672e-013
7339	4.1274e-013
7340	5.0391e-013
7341	3.0775e-013
7342	1.7621e-013
7343	2.1535e-012
7344	2.2606e-012
7345	1.9489e-012
7346	2.0555e-012
7347	1.7462e-012
7348	1.8523e-012
7349	1.5461e-012
7350	1.6515e-012
7351	1.349e-012
7352	1.4536e-012
7353	1.1558e-012
7354	1.259e-012
7355	9.6685e-013
7356	1.0683e-012
7357	7.8238e-013
7358	8.8133e-013
7359	5.9933e-013
7360	6.971e-013
7361	4.1547e-013
7362	5.1027e-013
7363	3.0994e-013
7364	1.7673e-013
7365	2.1629e-012
7366	2.2708e-012
7367	1.9592e-012
7368	2.0666e-012
7369	1.7578e-012
7370	1.8647e-012
7371	1.5593e-012
7372	1.6656e-012
7373	1.364e-012
7374	1.4698e-012
7375	1.1722e-012
7376	1.2775e-012
7377	9.8379e-013
7378	1.0886e-012
7379	7.9801e-013
7380	9.0202e-013
7381	6.111e-013
7382	7.1552e-013
7383	4.2133e-013
7384	5.2287e-013
7385	3.1461e-013
7386	1.7797e-013
7387	2.1745e-012
7388	2.2827e-012
7389	1.972e-012
7390	2.0795e-012
7391	1.7723e-012
7392	1.8791e-012
7393	1.576e-012
7394	1.6822e-012
7395	1.3834e-012
7396	1.4892e-012
7397	1.1944e-012
7398	1.3003e-012
7399	1.0082e-012
7400	1.1149e-012
7401	8.2289e-013
7402	9.3131e-013
7403	6.3241e-013
7404	7.454e-013
7405	4.3444e-013
7406	5.4848e-013
7407	3.2765e-013
7408	1.8175e-013
7409	2.1873e-012
7410	2.2953e-012
7411	1.9861e-012
7412	2.0931e-012
7413	1.7883e-012
7414	1.8942e-012
7415	1.5946e-012
7416	1.6995e-012
7417	1.4054e-012
7418	1.5096e-012
7419	1.2207e-012
7420	1.3249e-012
7421	1.0392e-012
7422	1.1448e-012
7423	8.5811e-013
7424	9.6758e-013
7425	6.692e-013
7426	7.8824e-013
7427	4.6478e-013
7428	5.964e-013
7429	1.8945e-013
7430	3.6283e-013
7431	0.
7432	0.
7433	0.
7434	0.
7435	0.
7436	0.
7437	0.
7438	0.
7439	0.
7440	0.
7441	0.
7442	0.
7443	2.5065e-013
7444	0.
7445	5.3227e-013
7446	3.6283e-013
7447	7.2324e-013
7448	5.964e-013
7449	9.0076e-013
7450	7.8824e-013
7451	1.0731e-012
7452	9.6758e-013
7453	1.2478e-012
7454	1.1448e-012
7455	1.4274e-012
7456	1.3249e-012
7457	1.6129e-012
7458	1.5096e-012
7459	1.804e-012
7460	1.6995e-012
7461	2.0002e-012
7462	1.8942e-012
7463	2.2005e-012
7464	2.0931e-012
7465	2.2953e-012
7466	2.5065e-013
7467	0.
7468	5.3227e-013
7469	3.6283e-013
7470	7.2324e-013
7471	5.964e-013
7472	9.0076e-013
7473	7.8824e-013
7474	1.0731e-012
7475	9.6758e-013
7476	1.2478e-012
7477	1.1448e-012
7478	1.4274e-012
7479	1.3249e-012
7480	1.6129e-012
7481	1.5096e-012
7482	1.804e-012
7483	1.6995e-012
7484	2.0002e-012
7485	1.8942e-012
7486	2.2005e-012
7487	2.0931e-012
7488	2.2953e-012
7489	3.2765e-013
7490	4.6478e-013
7491	1.8945e-013
7492	3.6283e-013
7493	3.1461e-013
7494	4.3444e-013
7495	1.8175e-013
7496	3.0994e-013
7497	4.2133e-013
7498	1.7797e-013
7499	3.0775e-013
7500	4.1547e-013
7501	1.7673e-013
7502	3.0691e-013
7503	4.1274e-013
7504	1.7621e-013
7505	3.0691e-013
7506	4.1196e-013
7507	1.7607e-013
7508	3.0775e-013
7509	4.1274e-013
7510	1.7621e-013
7511	3.0994e-013
7512	4.1547e-013
7513	1.7673e-013
7514	3.1461e-013
7515	4.2133e-013
7516	1.7797e-013
7517	3.2765e-013
7518	4.3444e-013
7519	1.8175e-013
7520	4.6478e-013
7521	1.8945e-013
7522	5.4848e-013
7523	6.692e-013
7524	5.964e-013
7525	5.2287e-013
7526	6.3241e-013
7527	5.1027e-013
7528	6.111e-013
7529	5.0391e-013
7530	5.9933e-013
7531	5.0124e-013
7532	5.9344e-013
7533	5.0124e-013
7534	5.9165e-013
7535	5.0391e-013
7536	5.9344e-013
7537	5.1027e-013
7538	5.9933e-013
7539	5.2287e-013
7540	6.111e-013
7541	5.4848e-013
7542	6.3241e-013
7543	6.692e-013
7544	7.454e-013
7545	8.5811e-013
7546	7.8824e-013
7547	7.1552e-013
7548	8.2289e-013
7549	6.971e-013
7550	7.9801e-013
7551	6.8672e-013
7552	7.8238e-013
7553	6.8206e-013
7554	7.7392e-013
7555	6.8206e-013
7556	7.7125e-013
7557	6.8672e-013
7558	7.7392e-013
7559	6.971e-013
7560	7.8238e-013
7561	7.1552e-013
7562	7.9801e-013
7563	7.454e-013
7564	8.2289e-013
7565	8.5811e-013
7566	9.3131e-013
7567	1.0392e-012
7568	9.6758e-013
7569	9.0202e-013
7570	1.0082e-012
7571	8.8133e-013
7572	9.8379e-013
7573	8.6853e-013
7574	9.6685e-013
7575	8.6248e-013
7576	9.5707e-013
7577	8.6248e-013
7578	9.5388e-013
7579	8.6853e-013
7580	9.5707e-013
7581	8.8133e-013
7582	9.6685e-013
7583	9.0202e-013
7584	9.8379e-013
7585	9.3131e-013
7586	1.0082e-012
7587	1.0392e-012
7588	1.1149e-012
7589	1.2207e-012
7590	1.1448e-012
7591	1.0886e-012
7592	1.1944e-012
7593	1.0683e-012
7594	1.1722e-012
7595	1.0549e-012
7596	1.1558e-012
7597	1.0483e-012
7598	1.1459e-012
7599	1.0483e-012
7600	1.1426e-012
7601	1.0549e-012
7602	1.1459e-012
7603	1.0683e-012
7604	1.1558e-012
7605	1.0886e-012
7606	1.1722e-012
7607	1.1149e-012
7608	1.1944e-012
7609	1.2207e-012
7610	1.3003e-012
7611	1.4054e-012
7612	1.3249e-012
7613	1.2775e-012
7614	1.3834e-012
7615	1.259e-012
7616	1.364e-012
7617	1.2463e-012
7618	1.349e-012
7619	1.2398e-012
7620	1.3397e-012
7621	1.2398e-012
7622	1.3366e-012
7623	1.2463e-012
7624	1.3397e-012
7625	1.259e-012
7626	1.349e-012
7627	1.2775e-012
7628	1.364e-012
7629	1.3003e-012
7630	1.3834e-012
7631	1.4054e-012
7632	1.4892e-012
7633	1.5946e-012
7634	1.5096e-012
7635	1.4698e-012
7636	1.576e-012
7637	1.4536e-012
7638	1.5593e-012
7639	1.442e-012
7640	1.5461e-012
7641	1.436e-012
7642	1.5377e-012
7643	1.436e-012
7644	1.5348e-012
7645	1.442e-012
7646	1.5377e-012
7647	1.4536e-012
7648	1.5461e-012
7649	1.4698e-012
7650	1.5593e-012
7651	1.4892e-012
7652	1.576e-012
7653	1.5946e-012
7654	1.6822e-012
7655	1.7883e-012
7656	1.6995e-012
7657	1.6656e-012
7658	1.7723e-012
7659	1.6515e-012
7660	1.7578e-012
7661	1.6412e-012
7662	1.7462e-012
7663	1.6359e-012
7664	1.7388e-012
7665	1.6359e-012
7666	1.7362e-012
7667	1.6412e-012
7668	1.7388e-012
7669	1.6515e-012
7670	1.7462e-012
7671	1.6656e-012
7672	1.7578e-012
7673	1.6822e-012
7674	1.7723e-012
7675	1.7883e-012
7676	1.8791e-012
7677	1.9861e-012
7678	1.8942e-012
7679	1.8647e-012
7680	1.972e-012
7681	1.8523e-012
7682	1.9592e-012
7683	1.8432e-012
7684	1.9489e-012
7685	1.8384e-012
7686	1.9422e-012
7687	1.8384e-012
7688	1.9399e-012
7689	1.8432e-012
7690	1.9422e-012
7691	1.8523e-012
7692	1.9489e-012
7693	1.8647e-012
7694	1.9592e-012
7695	1.8791e-012
7696	1.972e-012
7697	1.9861e-012
7698	2.0795e-012
7699	2.1873e-012
7700	2.0931e-012
7701	2.0666e-012
7702	2.1745e-012
7703	2.0555e-012
7704	2.1629e-012
7705	2.0473e-012
7706	2.1535e-012
7707	2.043e-012
7708	2.1474e-012
7709	2.043e-012
7710	2.1453e-012
7711	2.0473e-012
7712	2.1474e-012
7713	2.0555e-012
7714	2.1535e-012
7715	2.0666e-012
7716	2.1629e-012
7717	2.0795e-012
7718	2.1745e-012
7719	2.1873e-012
7720	2.2827e-012
7721	2.2953e-012
7722	2.2708e-012
7723	2.2606e-012
7724	2.2529e-012
7725	2.2489e-012
7726	2.2489e-012
7727	2.2529e-012
7728	2.2606e-012
7729	2.2708e-012
7730	2.2827e-012
7731	0.
7732	0.
7733	0.
7734	0.
7735	0.
7736	0.
7737	0.
7738	0.
7739	0.
7740	0.
7741	0.
7742	2.5065e-013
7743	0.
7744	5.3227e-013
7745	3.6283e-013
7746	7.2324e-013
7747	5.964e-013
7748	9.0076e-013
7749	7.8824e-013
7750	1.0731e-012
7751	9.6758e-013
7752	1.2478e-012
7753	1.1448e-012
7754	1.4274e-012
7755	1.3249e-012
7756	1.6129e-012
7757	1.5096e-012
7758	1.804e-012
7759	1.6995e-012
7760	2.0002e-012
7761	1.8942e-012
7762	2.2005e-012
7763	2.0931e-012
7764	2.2953e-012
7765	3.2765e-013
7766	4.6478e-013
7767	1.8945e-013
7768	3.6283e-013
7769	3.1461e-013
7770	4.3444e-013
7771	1.8175e-013
7772	3.0994e-013
7773	4.2133e-013
7774	1.7797e-013
7775	3.0775e-013
7776	4.1547e-013
7777	1.7673e-013
7778	3.0691e-013
7779	4.1274e-013
7780	1.7621e-013
7781	3.0691e-013
7782	4.1196e-013
7783	1.7607e-013
7784	3.0775e-013
7785	4.1274e-013
7786	1.7621e-013
7787	3.0994e-013
7788	4.1547e-013
7789	1.7673e-013
7790	3.1461e-013
7791	4.2133e-013
7792	1.7797e-013
7793	3.2765e-013
7794	4.3444e-013
7795	1.8175e-013
7796	4.6478e-013
7797	1.8945e-013
7798	5.4848e-013
7799	6.692e-013
7800	5.964e-013
7801	5.2287e-013
7802	6.3241e-013
7803	5.1027e-013
7804	6.111e-013
7805	5.0391e-013
7806	5.9933e-013
7807	5.0124e-013
7808	5.9344e-013
7809	5.0124e-013
7810	5.9165e-013
7811	5.0391e-013
7812	5.9344e-013
7813	5.1027e-013
7814	5.9933e-013
7815	5.2287e-013
7816	6.111e-013
7817	5.4848e-013
7818	6.3241e-013
7819	6.692e-013
7820	7.454e-013
7821	8.5811e-013
7822	7.8824e-013
7823	7.1552e-013
7824	8.2289e-013
7825	6.971e-013
7826	7.9801e-013
7827	6.8672e-013
7828	7.8238e-013
7829	6.8206e-013
7830	7.7392e-013
7831	6.8206e-013
7832	7.7125e-013
7833	6.8672e-013
7834	7.7392e-013
7835	6.971e-013
7836	7.8238e-013
7837	7.1552e-013
7838	7.9801e-013
7839	7.454e-013
7840	8.2289e-013
7841	8.5811e-013
7842	9.3131e-013
7843	1.0392e-012
7844	9.6758e-013
7845	9.0202e-013
7846	1.0082e-012
7847	8.8133e-013
7848	9.8379e-013
7849	8.6853e-013
7850	9.6685e-013
7851	8.6248e-013
7852	9.5707e-013
7853	8.6248e-013
7854	9.5388e-013
7855	8.6853e-013
7856	9.5707e-013
7857	8.8133e-013
7858	9.6685e-013
7859	9.0202e-013
7860	9.8379e-013
7861	9.3131e-013
7862	1.0082e-012
7863	1.0392e-012
7864	1.1149e-012
7865	1.2207e-012
7866	1.1448e-012
7867	1.0886e-012
7868	1.1944e-012
7869	1.0683e-012
7870	1.1722e-012
7871	1.0549e-012
7872	1.1558e-012
7873	1.0483e-012
7874	1.1459e-012
7875	1.0483e-012
7876	1.1426e-012
7877	1.0549e-012
7878	1.1459e-012
7879	1.0683e-012
7880	1.1558e-012
7881	1.0886e-012
7882	1.1722e-012
7883	1.1149e-012
7884	1.1944e-012
7885	1.2207e-012
7886	1.3003e-012
7887	1.4054e-012
7888	1.3249e-012
7889	1.2775e-012
7890	1.3834e-012
7891	1.259e-012
7892	1.364e-012
7893	1.2463e-012
7894	1.349e-012
7895	1.2398e-012
7896	1.3397e-012
7897	1.2398e-012
7898	1.3366e-012
7899	1.2463e-012
7900	1.3397e-012
7901	1.259e-012
7902	1.349e-012
7903	1.2775e-012
7904	1.364e-012
7905	1.3003e-012
7906	1.3834e-012
7907	1.4054e-012
7908	1.4892e-012
7909	1.5946e-012
7910	1.5096e-012
7911	1.4698e-012
7912	1.576e-012
7913	1.4536e-012
7914	1.5593e-012
7915	1.442e-012
7916	1.5461e-012
7917	1.436e-012
7918	1.5377e-012
7919	1.436e-012
7920	1.5348e-012
7921	1.442e-012
7922	1.5377e-012
7923	1.4536e-012
7924	1.5461e-012
7925	1.4698e-012
7926	1.5593e-012
7927	1.4892e-012
7928	1.576e-012
7929	1.5946e-012
7930	1.6822e-012
7931	1.7883e-012
7932	1.6995e-012
7933	1.6656e-012
7934	1.7723e-012
7935	1.6515e-012
7936	1.7578e-012
7937	1.6412e-012
7938	1.7462e-012
7939	1.6359e-012
7940	1.7388e-012
7941	1.6359e-012
7942	1.7362e-012
7943	1.6412e-012
7944	1.7388e-012
7945	1.6515e-012
7946	1.7462e-012
7947	1.6656e-012
7948	1.7578e-012
7949	1.6822e-012
7950	1.7723e-012
7951	1.7883e-012
7952	1.8791e-012
7953	1.9861e-012
7954	1.8942e-012
7955	1.8647e-012
7956	1.972e-012
7957	1.8523e-012
7958	1.9592e-012
7959	1.8432e-012
7960	1.9489e-012
7961	1.8384e-012
7962	1.9422e-012
7963	1.8384e-012
7964	1.9399e-012
7965	1.8432e-012
7966	1.9422e-012
7967	1.8523e-012
7968	1.9489e-012
7969	1.8647e-012
7970	1.9592e-012
7971	1.8791e-012
7972	1.972e-012
7973	1.9861e-012
7974	2.0795e-012
7975	2.1873e-012
7976	2.0931e-012
7977	2.0666e-012
7978	2.1745e-012
7979	2.0555e-012
7980	2.1629e-012
7981	2.0473e-012
7982	2.1535e-012
7983	2.043e-012
