Node Number	Maximum Principal Stress (Pa)
6759	-1.7368
6760	-1.7554
6761	-1.7434
6762	-1.7419
6763	-1.7368
6764	-1.7088
6765	-1.7173
6766	-1.6741
6767	-1.6741
6768	-1.448
6769	-1.6559
6770	-1.2335
6771	-1.5913
6772	-1.4516
6773	-1.0912
6774	-1.6
6775	-1.6559
6776	-1.4516
6777	-1.6808
6778	-1.448
6779	-1.7089
6780	-1.474
6781	-1.7205
6782	-1.484
6783	-1.7205
6784	-1.4875
6785	-1.7089
6786	-1.484
6787	-1.6808
6788	-1.474
6789	-1.6559
6790	-1.448
6791	-1.4516
6792	-1.4516
6793	-1.0912
6794	-1.6
6795	-1.0912
6796	-1.3367
6797	-1.3367
6798	-1.2335
6799	-1.6
6800	-1.2343
6801	-1.5913
6802	-1.2462
6803	-1.6068
6804	-1.2503
6805	-1.6135
6806	-1.2503
6807	-1.6157
6808	-1.2462
6809	-1.6135
6810	-1.2343
6811	-1.6068
6812	-1.2335
6813	-1.5913
6814	-1.0912
6815	-1.6
6816	-1.3367
6817	-1.3367
6818	8.8178e-003
6819	8.8179e-003
6820	1.4681e-003
6821	1.4681e-003
6822	2.8902e-002
6823	1.9322e-002
6824	1.5809e-002
6825	5.56e-002
6826	4.4284e-002
6827	4.1184e-002
6828	7.8951e-002
6829	7.1644e-002
6830	6.7349e-002
6831	9.2266e-002
6832	9.148e-002
6833	8.627e-002
6834	9.2266e-002
6835	9.8639e-002
6836	9.311e-002
6837	7.895e-002
6838	9.148e-002
6839	8.627e-002
6840	5.56e-002
6841	7.1644e-002
6842	6.7349e-002
6843	2.8902e-002
6844	4.4283e-002
6845	4.1184e-002
6846	8.8178e-003
6847	1.9322e-002
6848	1.5809e-002
6849	8.8177e-003
6850	1.4681e-003
6851	1.468e-003
6852	1.9322e-002
6853	2.8902e-002
6854	1.5809e-002
6855	3.3636e-002
6856	3.3636e-002
6857	6.0056e-002
6858	5.0328e-002
6859	8.4077e-002
6860	7.7861e-002
6861	9.7797e-002
6862	9.8294e-002
6863	9.7797e-002
6864	0.10566
6865	8.4077e-002
6866	9.8294e-002
6867	6.0056e-002
6868	7.7861e-002
6869	3.3636e-002
6870	5.0328e-002
6871	1.9322e-002
6872	3.3636e-002
6873	2.8902e-002
6874	1.5809e-002
6875	4.4283e-002
6876	5.56e-002
6877	4.1184e-002
6878	5.0328e-002
6879	6.0056e-002
6880	6.755e-002
6881	6.755e-002
6882	9.1975e-002
6883	8.559e-002
6884	0.10612
6885	0.10653
6886	0.10612
6887	0.11411
6888	9.1975e-002
6889	0.10653
6890	6.755e-002
6891	8.559e-002
6892	5.0328e-002
6893	6.755e-002
6894	4.4283e-002
6895	6.0056e-002
6896	5.56e-002
6897	4.1184e-002
6898	7.1644e-002
6899	7.8951e-002
6900	6.7349e-002
6901	7.7861e-002
6902	8.4077e-002
6903	8.559e-002
6904	9.1975e-002
6905	9.9969e-002
6906	9.9969e-002
6907	0.11449
6908	0.11361
6909	0.11449
6910	0.12138
6911	9.9969e-002
6912	0.11361
6913	8.559e-002
6914	9.9969e-002
6915	7.7861e-002
6916	9.1975e-002
6917	7.1644e-002
6918	8.4077e-002
6919	7.8951e-002
6920	6.7349e-002
6921	9.148e-002
6922	9.2266e-002
6923	8.627e-002
6924	9.8294e-002
6925	9.7797e-002
6926	0.10653
6927	0.10612
6928	0.11361
6929	0.11449
6930	0.12048
6931	0.12048
6932	0.12048
6933	0.12551
6934	0.11361
6935	0.12048
6936	0.10653
6937	0.11449
6938	9.8294e-002
6939	0.10612
6940	9.148e-002
6941	9.7797e-002
6942	9.2266e-002
6943	8.627e-002
6944	9.8639e-002
6945	9.2266e-002
6946	9.311e-002
6947	0.10566
6948	9.7797e-002
6949	0.11411
6950	0.10612
6951	0.12138
6952	0.11449
6953	0.12551
6954	0.12048
6955	0.12551
6956	0.12551
6957	0.12138
6958	0.12048
6959	0.11411
6960	0.11449
6961	0.10566
6962	0.10612
6963	9.8639e-002
6964	9.7797e-002
6965	9.2266e-002
6966	9.311e-002
6967	9.148e-002
6968	7.8951e-002
6969	8.627e-002
6970	9.8294e-002
6971	8.4077e-002
6972	0.10653
6973	9.1975e-002
6974	0.11361
6975	9.9969e-002
6976	0.12048
6977	0.11361
6978	0.12048
6979	0.12138
6980	0.11361
6981	0.11361
6982	0.10653
6983	9.9969e-002
6984	9.8294e-002
6985	9.1975e-002
6986	9.148e-002
6987	8.4077e-002
6988	7.8951e-002
6989	8.627e-002
6990	7.1644e-002
6991	5.56e-002
6992	6.7349e-002
6993	7.7861e-002
6994	6.0056e-002
6995	8.559e-002
6996	6.755e-002
6997	9.9969e-002
6998	8.559e-002
6999	0.11449
7000	0.10653
7001	0.11449
7002	0.11411
7003	9.9969e-002
7004	0.10653
7005	8.559e-002
7006	8.559e-002
7007	7.7861e-002
7008	6.755e-002
7009	7.1644e-002
7010	6.0056e-002
7011	5.56e-002
7012	6.7349e-002
7013	4.4283e-002
7014	2.8902e-002
7015	4.1184e-002
7016	5.0328e-002
7017	3.3636e-002
7018	6.755e-002
7019	5.0328e-002
7020	9.1975e-002
7021	7.7861e-002
7022	0.10612
7023	9.8294e-002
7024	0.10612
7025	0.10566
7026	9.1975e-002
7027	9.8294e-002
7028	6.755e-002
7029	7.7861e-002
7030	5.0328e-002
7031	5.0327e-002
7032	4.4283e-002
7033	3.3636e-002
7034	2.8902e-002
7035	4.1183e-002
7036	1.9322e-002
7037	8.8178e-003
7038	1.5809e-002
7039	3.3636e-002
7040	1.9322e-002
7041	6.0056e-002
7042	4.4283e-002
7043	8.4077e-002
7044	7.1644e-002
7045	9.7797e-002
7046	9.148e-002
7047	9.7797e-002
7048	9.8639e-002
7049	8.4077e-002
7050	9.148e-002
7051	6.0056e-002
7052	7.1643e-002
7053	3.3636e-002
7054	4.4283e-002
7055	1.9322e-002
7056	1.9322e-002
7057	8.8177e-003
7058	1.5809e-002
7059	8.8178e-003
7060	1.4679e-003
7061	1.4683e-003
7062	2.8902e-002
7063	1.5809e-002
7064	5.56e-002
7065	4.1183e-002
7066	7.8951e-002
7067	6.7349e-002
7068	9.2266e-002
7069	8.627e-002
7070	9.2266e-002
7071	9.311e-002
7072	7.895e-002
7073	8.627e-002
7074	5.56e-002
7075	6.7349e-002
7076	2.8902e-002
7077	4.1183e-002
7078	8.8178e-003
7079	1.5809e-002
7080	1.468e-003
7081	1.468e-003
7082	9.0658e-003
7083	3.5827e-004
7084	3.9646e-003
7085	2.8486e-002
7086	1.712e-002
7087	5.3128e-002
7088	3.6072e-002
7089	7.4722e-002
7090	5.5207e-002
7091	8.71e-002
7092	6.9063e-002
7093	8.71e-002
7094	7.4084e-002
7095	7.4722e-002
7096	6.9063e-002
7097	5.3128e-002
7098	5.5207e-002
7099	2.8486e-002
7100	3.6072e-002
7101	9.0654e-003
7102	1.7119e-002
7103	3.58e-004
7104	3.9641e-003
7105	3.5854e-004
7106	-6.9548e-004
7107	9.0661e-003
7108	3.9652e-003
7109	2.8486e-002
7110	1.712e-002
7111	5.3128e-002
7112	3.6072e-002
7113	7.4722e-002
7114	5.5207e-002
7115	8.71e-002
7116	6.9062e-002
7117	8.71e-002
7118	7.4084e-002
7119	7.4722e-002
7120	6.9063e-002
7121	5.3128e-002
7122	5.5207e-002
7123	2.8486e-002
7124	3.6072e-002
7125	9.0659e-003
7126	1.712e-002
7127	3.5831e-004
7128	3.9647e-003
7129	3.5821e-004
7130	-6.9549e-004
7131	9.0657e-003
7132	3.9646e-003
7133	2.8486e-002
7134	1.712e-002
7135	5.3128e-002
7136	3.6072e-002
7137	7.4722e-002
7138	5.5207e-002
7139	8.71e-002
7140	6.9063e-002
7141	8.71e-002
7142	7.4084e-002
7143	7.4722e-002
7144	6.9062e-002
7145	5.3128e-002
7146	5.5207e-002
7147	2.8486e-002
7148	3.6072e-002
7149	9.0658e-003
7150	1.712e-002
7151	3.5835e-004
7152	3.9647e-003
7153	3.5826e-004
7154	-6.9548e-004
7155	9.0656e-003
7156	3.9646e-003
7157	2.8486e-002
7158	1.712e-002
7159	5.3128e-002
7160	3.6072e-002
7161	7.4722e-002
7162	5.5207e-002
7163	8.71e-002
7164	6.9062e-002
7165	8.71e-002
7166	7.4084e-002
7167	7.4722e-002
7168	6.9063e-002
7169	5.3128e-002
7170	5.5207e-002
7171	2.8486e-002
7172	3.6072e-002
7173	9.0657e-003
7174	1.712e-002
7175	3.5823e-004
7176	3.9647e-003
7177	-6.9546e-004
7178	4.8615e-003
7179	1.207e-002
7180	2.7556e-003
7181	3.46e-003
7182	9.4229e-003
7183	1.4557e-003
7184	3.8224e-003
7185	9.9053e-003
7186	1.1628e-003
7187	5.086e-003
7188	1.2368e-002
7189	1.4664e-003
7190	6.8938e-003
7191	1.5748e-002
7192	2.1236e-003
7193	9.2745e-003
7194	1.8603e-002
7195	2.5276e-003
7196	1.1459e-002
7197	1.9884e-002
7198	5.4756e-003
7199	2.1159e-002
7200	1.252e-002
7201	-8.2884e-005
7202	2.1387e-002
7203	4.2354e-002
7204	4.8104e-002
7205	0.29713
7206	-4.221e-002
7207	-3.1289e-002
7208	0.6707
7209	-0.85093
7210	0.81424
7211	1.6634e-002
7212	2.4792e-002
7213	1.5894e-002
7214	2.205e-002
7215	1.8484e-002
7216	2.4173e-002
7217	2.306e-002
7218	2.9322e-002
7219	2.7474e-002
7220	3.4733e-002
7221	2.9189e-002
7222	3.6353e-002
7223	2.0756e-002
7224	2.8773e-002
7225	2.0285e-002
7226	-8.1983e-004
7227	6.0498e-004
7228	4.5213e-002
7229	0.32219
7230	-4.703e-002
7231	0.6912
7232	-0.93424
7233	3.0187e-002
7234	3.8224e-002
7235	3.0315e-002
7236	3.448e-002
7237	3.5003e-002
7238	3.8024e-002
7239	4.0995e-002
7240	4.462e-002
7241	4.3615e-002
7242	4.9274e-002
7243	3.5865e-002
7244	4.4946e-002
7245	4.8461e-003
7246	2.165e-002
7247	2.1667e-002
7248	-3.3692e-003
7249	-2.2698e-003
7250	4.7285e-002
7251	0.31529
7252	-5.0968e-002
7253	0.68793
7254	-0.93301
7255	4.2503e-002
7256	4.958e-002
7257	4.2188e-002
7258	4.3902e-002
7259	4.7653e-002
7260	4.7934e-002
7261	5.2925e-002
7262	5.4688e-002
7263	5.0626e-002
7264	5.7072e-002
7265	3.0616e-002
7266	4.5557e-002
7267	2.1754e-004
7268	7.8183e-003
7269	2.2199e-002
7270	-3.3111e-003
7271	-1.4137e-003
7272	4.7596e-002
7273	0.31519
7274	-5.0763e-002
7275	0.6878
7276	-0.93927
7277	5.0989e-002
7278	5.6045e-002
7279	4.9677e-002
7280	4.8915e-002
7281	5.5014e-002
7282	5.2919e-002
7283	5.8887e-002
7284	5.9401e-002
7285	5.2037e-002
7286	6.0016e-002
7287	2.2574e-002
7288	4.3937e-002
7289	2.4345e-004
7290	3.7975e-003
7291	2.2063e-002
7292	-3.2663e-003
7293	-1.7534e-003
7294	4.7518e-002
7295	0.31541
7296	-5.0987e-002
7297	0.68819
7298	-0.94208
7299	5.4e-002
7300	5.6045e-002
7301	5.2207e-002
7302	4.8915e-002
7303	5.737e-002
7304	5.2919e-002
7305	6.0594e-002
7306	5.9401e-002
7307	5.1958e-002
7308	6.0016e-002
7309	1.9039e-002
7310	4.3937e-002
7311	2.8166e-004
7312	3.7975e-003
7313	2.2169e-002
7314	-3.2663e-003
7315	-1.7165e-003
7316	4.7518e-002
7317	0.31537
7318	-5.0987e-002
7319	0.68819
7320	-0.94313
7321	5.0989e-002
7322	4.958e-002
7323	4.9677e-002
7324	4.3902e-002
7325	5.5014e-002
7326	4.7934e-002
7327	5.8887e-002
7328	5.4688e-002
7329	5.2037e-002
7330	5.7072e-002
7331	2.2574e-002
7332	4.5557e-002
7333	2.4347e-004
7334	7.8182e-003
7335	2.2063e-002
7336	-3.3111e-003
7337	-1.7534e-003
7338	4.7596e-002
7339	0.31541
7340	-5.0763e-002
7341	0.6878
7342	-0.94208
7343	4.2503e-002
7344	3.8224e-002
7345	4.2188e-002
7346	3.448e-002
7347	4.7653e-002
7348	3.8024e-002
7349	5.2925e-002
7350	4.462e-002
7351	5.0626e-002
7352	4.9274e-002
7353	3.0616e-002
7354	4.4946e-002
7355	2.1754e-004
7356	2.165e-002
7357	2.2199e-002
7358	-3.3692e-003
7359	-1.4137e-003
7360	4.7285e-002
7361	0.31519
7362	-5.0968e-002
7363	0.68793
7364	-0.93927
7365	3.0187e-002
7366	2.4792e-002
7367	3.0315e-002
7368	2.205e-002
7369	3.5003e-002
7370	2.4173e-002
7371	4.0995e-002
7372	2.9322e-002
7373	4.3615e-002
7374	3.4733e-002
7375	3.5865e-002
7376	3.6353e-002
7377	4.846e-003
7378	2.8773e-002
7379	2.1667e-002
7380	-8.1995e-004
7381	-2.2698e-003
7382	4.5213e-002
7383	0.31529
7384	-4.703e-002
7385	0.6912
7386	-0.93301
7387	1.6634e-002
7388	1.207e-002
7389	1.5894e-002
7390	9.423e-003
7391	1.8484e-002
7392	9.9053e-003
7393	2.306e-002
7394	1.2368e-002
7395	2.7474e-002
7396	1.5748e-002
7397	2.9188e-002
7398	1.8603e-002
7399	2.0756e-002
7400	1.9883e-002
7401	2.0285e-002
7402	1.252e-002
7403	6.0493e-004
7404	4.2354e-002
7405	0.32219
7406	-4.221e-002
7407	0.6707
7408	-0.93424
7409	4.8616e-003
7410	2.7557e-003
7411	3.46e-003
7412	1.4558e-003
7413	3.8223e-003
7414	1.1627e-003
7415	5.086e-003
7416	1.4664e-003
7417	6.8936e-003
7418	2.1235e-003
7419	9.2742e-003
7420	2.5274e-003
7421	1.1459e-002
7422	5.4754e-003
7423	2.1159e-002
7424	-8.2935e-005
7425	2.1387e-002
7426	4.8104e-002
7427	0.29713
7428	-3.1289e-002
7429	-0.85093
7430	0.81424
7431	-1.8086
7432	-2.0887
7433	-1.9359
7434	-1.9506
7435	-1.965
7436	-1.9716
7437	-1.9716
7438	-1.965
7439	-1.9506
7440	-1.9359
7441	-1.8086
7442	-2.0887
7443	-1.1576
7444	-2.0887
7445	0.4504
7446	0.81424
7447	-1.0352e-002
7448	-3.1289e-002
7449	2.0984e-002
7450	4.8104e-002
7451	-4.3945e-003
7452	-8.2906e-005
7453	-5.0672e-004
7454	5.476e-003
7455	-1.4741e-003
7456	2.5281e-003
7457	-1.0038e-003
7458	2.1239e-003
7459	-8.5944e-004
7460	1.4664e-003
7461	-6.405e-004
7462	1.1627e-003
7463	-5.6459e-004
7464	1.4558e-003
7465	2.7555e-003
7466	-1.1576
7467	-2.0887
7468	0.4504
7469	0.81424
7470	-1.0352e-002
7471	-3.1289e-002
7472	2.0984e-002
7473	4.8104e-002
7474	-4.3946e-003
7475	-8.2889e-005
7476	-5.0678e-004
7477	5.4756e-003
7478	-1.4741e-003
7479	2.5278e-003
7480	-1.0038e-003
7481	2.1238e-003
7482	-8.5948e-004
7483	1.4663e-003
7484	-6.4049e-004
7485	1.1627e-003
7486	-5.6459e-004
7487	1.4558e-003
7488	2.7556e-003
7489	0.6707
7490	0.29713
7491	-0.85093
7492	0.81424
7493	0.6912
7494	0.32219
7495	-0.93424
7496	0.68793
7497	0.31529
7498	-0.93301
7499	0.6878
7500	0.31519
7501	-0.93927
7502	0.68819
7503	0.31541
7504	-0.94208
7505	0.68819
7506	0.31537
7507	-0.94313
7508	0.6878
7509	0.31541
7510	-0.94208
7511	0.68793
7512	0.31519
7513	-0.93927
7514	0.6912
7515	0.31529
7516	-0.93301
7517	0.6707
7518	0.32219
7519	-0.93424
7520	0.29713
7521	-0.85093
7522	-4.221e-002
7523	2.1387e-002
7524	-3.1289e-002
7525	-4.703e-002
7526	6.05e-004
7527	-5.0968e-002
7528	-2.2698e-003
7529	-5.0763e-002
7530	-1.4138e-003
7531	-5.0987e-002
7532	-1.7534e-003
7533	-5.0987e-002
7534	-1.7166e-003
7535	-5.0763e-002
7536	-1.7533e-003
7537	-5.0968e-002
7538	-1.4137e-003
7539	-4.703e-002
7540	-2.2698e-003
7541	-4.221e-002
7542	6.0495e-004
7543	2.1387e-002
7544	4.2354e-002
7545	2.1159e-002
7546	4.8104e-002
7547	4.5213e-002
7548	2.0285e-002
7549	4.7285e-002
7550	2.1667e-002
7551	4.7596e-002
7552	2.2199e-002
7553	4.7518e-002
7554	2.2063e-002
7555	4.7518e-002
7556	2.2169e-002
7557	4.7596e-002
7558	2.2063e-002
7559	4.7285e-002
7560	2.2199e-002
7561	4.5213e-002
7562	2.1667e-002
7563	4.2354e-002
7564	2.0285e-002
7565	2.1159e-002
7566	1.252e-002
7567	1.1459e-002
7568	-8.2922e-005
7569	-8.1993e-004
7570	2.0756e-002
7571	-3.3692e-003
7572	4.846e-003
7573	-3.3111e-003
7574	2.1757e-004
7575	-3.2663e-003
7576	2.4342e-004
7577	-3.2663e-003
7578	2.8165e-004
7579	-3.3111e-003
7580	2.4352e-004
7581	-3.3692e-003
7582	2.1755e-004
7583	-8.1996e-004
7584	4.846e-003
7585	1.252e-002
7586	2.0756e-002
7587	1.1459e-002
7588	1.9884e-002
7589	9.2746e-003
7590	5.4756e-003
7591	2.8773e-002
7592	2.9189e-002
7593	2.165e-002
7594	3.5865e-002
7595	7.8183e-003
7596	3.0616e-002
7597	3.7974e-003
7598	2.2574e-002
7599	3.7975e-003
7600	1.9039e-002
7601	7.8183e-003
7602	2.2574e-002
7603	2.165e-002
7604	3.0616e-002
7605	2.8773e-002
7606	3.5865e-002
7607	1.9884e-002
7608	2.9189e-002
7609	9.2746e-003
7610	1.8603e-002
7611	6.894e-003
7612	2.5278e-003
7613	3.6353e-002
7614	2.7474e-002
7615	4.4946e-002
7616	4.3616e-002
7617	4.5557e-002
7618	5.0626e-002
7619	4.3937e-002
7620	5.2037e-002
7621	4.3937e-002
7622	5.1958e-002
7623	4.5557e-002
7624	5.2037e-002
7625	4.4946e-002
7626	5.0626e-002
7627	3.6353e-002
7628	4.3615e-002
7629	1.8603e-002
7630	2.7474e-002
7631	6.894e-003
7632	1.5748e-002
7633	5.0861e-003
7634	2.1237e-003
7635	3.4733e-002
7636	2.306e-002
7637	4.9275e-002
7638	4.0995e-002
7639	5.7072e-002
7640	5.2925e-002
7641	6.0016e-002
7642	5.8887e-002
7643	6.0016e-002
7644	6.0594e-002
7645	5.7072e-002
7646	5.8887e-002
7647	4.9274e-002
7648	5.2925e-002
7649	3.4733e-002
7650	4.0995e-002
7651	1.5748e-002
7652	2.306e-002
7653	5.0861e-003
7654	1.2368e-002
7655	3.8224e-003
7656	1.4664e-003
7657	2.9322e-002
7658	1.8484e-002
7659	4.462e-002
7660	3.5003e-002
7661	5.4688e-002
7662	4.7653e-002
7663	5.9401e-002
7664	5.5014e-002
7665	5.9401e-002
7666	5.737e-002
7667	5.4688e-002
7668	5.5014e-002
7669	4.462e-002
7670	4.7653e-002
7671	2.9323e-002
7672	3.5003e-002
7673	1.2368e-002
7674	1.8484e-002
7675	3.8223e-003
7676	9.9054e-003
7677	3.46e-003
7678	1.1628e-003
7679	2.4173e-002
7680	1.5894e-002
7681	3.8024e-002
7682	3.0315e-002
7683	4.7934e-002
7684	4.2188e-002
7685	5.2919e-002
7686	4.9677e-002
7687	5.2919e-002
7688	5.2207e-002
7689	4.7934e-002
7690	4.9677e-002
7691	3.8024e-002
7692	4.2188e-002
7693	2.4173e-002
7694	3.0315e-002
7695	9.9053e-003
7696	1.5894e-002
7697	3.46e-003
7698	9.423e-003
7699	4.8616e-003
7700	1.4558e-003
7701	2.205e-002
7702	1.6634e-002
7703	3.448e-002
7704	3.0187e-002
7705	4.3902e-002
7706	4.2503e-002
7707	4.8915e-002
7708	5.0989e-002
7709	4.8915e-002
7710	5.4e-002
7711	4.3902e-002
7712	5.0989e-002
7713	3.448e-002
7714	4.2503e-002
7715	2.205e-002
7716	3.0187e-002
7717	9.423e-003
7718	1.6634e-002
7719	4.8616e-003
7720	1.207e-002
7721	2.7556e-003
7722	2.4792e-002
7723	3.8224e-002
7724	4.958e-002
7725	5.6045e-002
7726	5.6045e-002
7727	4.958e-002
7728	3.8224e-002
7729	2.4792e-002
7730	1.207e-002
7731	-1.8086
7732	-1.9359
7733	-1.9506
7734	-1.965
7735	-1.9716
7736	-1.9716
7737	-1.965
7738	-1.9506
7739	-1.9359
7740	-1.8086
7741	-2.0887
7742	-1.1576
7743	-2.0887
7744	0.4504
7745	0.81424
7746	-1.0352e-002
7747	-3.1289e-002
7748	2.0984e-002
7749	4.8104e-002
7750	-4.3946e-003
7751	-8.2824e-005
7752	-5.0687e-004
7753	5.4755e-003
7754	-1.4741e-003
7755	2.5277e-003
7756	-1.0037e-003
7757	2.1237e-003
7758	-8.5937e-004
7759	1.4665e-003
7760	-6.405e-004
7761	1.1627e-003
7762	-5.6466e-004
7763	1.4557e-003
7764	2.7556e-003
7765	0.6707
7766	0.29713
7767	-0.85093
7768	0.81424
7769	0.6912
7770	0.32219
7771	-0.93424
7772	0.68793
7773	0.31529
7774	-0.93301
7775	0.6878
7776	0.31519
7777	-0.93927
7778	0.68819
7779	0.31541
7780	-0.94208
7781	0.68819
7782	0.31537
7783	-0.94313
7784	0.6878
7785	0.31541
7786	-0.94208
7787	0.68793
7788	0.31519
7789	-0.93927
7790	0.6912
7791	0.31529
7792	-0.93301
7793	0.6707
7794	0.32219
7795	-0.93424
7796	0.29713
7797	-0.85093
7798	-4.221e-002
7799	2.1387e-002
7800	-3.1289e-002
7801	-4.703e-002
7802	6.0497e-004
7803	-5.0968e-002
7804	-2.2698e-003
7805	-5.0763e-002
7806	-1.4137e-003
7807	-5.0987e-002
7808	-1.7534e-003
7809	-5.0987e-002
7810	-1.7165e-003
7811	-5.0763e-002
7812	-1.7534e-003
7813	-5.0968e-002
7814	-1.4138e-003
7815	-4.703e-002
7816	-2.2698e-003
7817	-4.221e-002
7818	6.0495e-004
7819	2.1387e-002
7820	4.2354e-002
7821	2.1159e-002
7822	4.8104e-002
7823	4.5213e-002
7824	2.0285e-002
7825	4.7285e-002
7826	2.1667e-002
7827	4.7596e-002
7828	2.2199e-002
7829	4.7518e-002
7830	2.2063e-002
7831	4.7518e-002
7832	2.2169e-002
7833	4.7596e-002
7834	2.2063e-002
7835	4.7285e-002
7836	2.2199e-002
7837	4.5213e-002
7838	2.1667e-002
7839	4.2354e-002
7840	2.0285e-002
7841	2.1159e-002
7842	1.252e-002
7843	1.1459e-002
7844	-8.2855e-005
7845	-8.1988e-004
7846	2.0756e-002
7847	-3.3692e-003
7848	4.846e-003
7849	-3.3111e-003
7850	2.1755e-004
7851	-3.2664e-003
7852	2.4345e-004
7853	-3.2663e-003
7854	2.8168e-004
7855	-3.3111e-003
7856	2.4343e-004
7857	-3.3692e-003
7858	2.1754e-004
7859	-8.1995e-004
7860	4.8459e-003
7861	1.252e-002
7862	2.0756e-002
7863	1.1459e-002
7864	1.9884e-002
7865	9.2746e-003
7866	5.4756e-003
7867	2.8773e-002
7868	2.9189e-002
7869	2.165e-002
7870	3.5865e-002
7871	7.8182e-003
7872	3.0616e-002
7873	3.7975e-003
7874	2.2574e-002
7875	3.7975e-003
7876	1.9039e-002
7877	7.8183e-003
7878	2.2574e-002
7879	2.165e-002
7880	3.0616e-002
7881	2.8773e-002
7882	3.5865e-002
7883	1.9884e-002
7884	2.9189e-002
7885	9.2745e-003
7886	1.8603e-002
7887	6.8939e-003
7888	2.5277e-003
7889	3.6353e-002
7890	2.7474e-002
7891	4.4946e-002
7892	4.3615e-002
7893	4.5557e-002
7894	5.0626e-002
7895	4.3937e-002
7896	5.2037e-002
7897	4.3937e-002
7898	5.1958e-002
7899	4.5557e-002
7900	5.2037e-002
7901	4.4946e-002
7902	5.0626e-002
7903	3.6353e-002
7904	4.3615e-002
7905	1.8603e-002
7906	2.7474e-002
7907	6.8939e-003
7908	1.5748e-002
7909	5.086e-003
7910	2.1237e-003
7911	3.4733e-002
7912	2.306e-002
7913	4.9274e-002
7914	4.0995e-002
7915	5.7072e-002
7916	5.2925e-002
7917	6.0016e-002
7918	5.8887e-002
7919	6.0016e-002
7920	6.0594e-002
7921	5.7072e-002
7922	5.8887e-002
7923	4.9274e-002
7924	5.2925e-002
7925	3.4733e-002
7926	4.0995e-002
7927	1.5748e-002
7928	2.306e-002
7929	5.0861e-003
7930	1.2368e-002
7931	3.8223e-003
7932	1.4663e-003
7933	2.9322e-002
7934	1.8484e-002
7935	4.462e-002
7936	3.5003e-002
7937	5.4688e-002
7938	4.7654e-002
7939	5.9401e-002
7940	5.5014e-002
7941	5.9401e-002
7942	5.737e-002
7943	5.4688e-002
7944	5.5014e-002
7945	4.462e-002
7946	4.7653e-002
7947	2.9323e-002
7948	3.5003e-002
7949	1.2368e-002
7950	1.8484e-002
7951	3.8224e-003
7952	9.9053e-003
7953	3.4601e-003
7954	1.1628e-003
7955	2.4173e-002
7956	1.5894e-002
7957	3.8024e-002
7958	3.0315e-002
7959	4.7934e-002
7960	4.2188e-002
7961	5.2919e-002
7962	4.9677e-002
7963	5.2919e-002
7964	5.2207e-002
7965	4.7934e-002
7966	4.9677e-002
7967	3.8024e-002
7968	4.2188e-002
7969	2.4173e-002
7970	3.0315e-002
7971	9.9053e-003
7972	1.5894e-002
7973	3.4599e-003
7974	9.4232e-003
7975	4.862e-003
7976	1.4559e-003
7977	2.205e-002
7978	1.6635e-002
7979	3.448e-002
7980	3.0188e-002
7981	4.3902e-002
7982	4.2503e-002
7983	4.8915e-002
7984	5.0989e-002
7985	4.8915e-002
7986	5.4e-002
7987	4.3902e-002
7988	5.0989e-002
7989	3.448e-002
7990	4.2503e-002
7991	2.205e-002
7992	3.0187e-002
7993	9.4229e-003
7994	1.6634e-002
7995	4.8615e-003
7996	1.207e-002
7997	2.756e-003
7998	2.4792e-002
7999	3.8224e-002
8000	4.958e-002
8001	5.6045e-002
8002	5.6045e-002
8003	4.958e-002
8004	3.8224e-002
8005	2.4792e-002
8006	1.207e-002
8007	-1.8086
8008	-1.9359
8009	-1.9506
8010	-1.965
8011	-1.9716
8012	-1.9716
8013	-1.965
8014	-1.9506
8015	-1.9359
8016	-1.8086
8017	-2.0887
8018	-1.1576
8019	-2.0887
8020	0.4504
8021	0.81424
8022	-1.0352e-002
8023	-3.1289e-002
8024	2.0984e-002
8025	4.8104e-002
8026	-4.3945e-003
8027	-8.2867e-005
8028	-5.0678e-004
8029	5.4757e-003
8030	-1.4741e-003
8031	2.5276e-003
8032	-1.0038e-003
8033	2.1238e-003
8034	-8.5947e-004
8035	1.4665e-003
8036	-6.4053e-004
8037	1.1627e-003
8038	-5.6463e-004
8039	1.4555e-003
8040	2.7551e-003
8041	1.2069e-002
8042	4.861e-003
8043	2.4792e-002
8044	1.6634e-002
8045	3.8224e-002
8046	3.0187e-002
8047	4.958e-002
8048	4.2503e-002
8049	5.6045e-002
8050	5.0989e-002
8051	5.6045e-002
8052	5.4e-002
8053	4.958e-002
8054	5.0989e-002
8055	3.8224e-002
8056	4.2503e-002
8057	2.4792e-002
8058	3.0187e-002
8059	1.207e-002
8060	1.6634e-002
8061	4.8615e-003
8062	9.4226e-003
8063	3.4597e-003
8064	2.205e-002
8065	1.5894e-002
8066	3.448e-002
8067	3.0315e-002
8068	4.3902e-002
8069	4.2188e-002
8070	4.8915e-002
8071	4.9677e-002
8072	4.8915e-002
8073	5.2207e-002
8074	4.3902e-002
8075	4.9677e-002
8076	3.448e-002
8077	4.2188e-002
8078	2.205e-002
8079	3.0315e-002
8080	9.4229e-003
8081	1.5894e-002
8082	3.4599e-003
8083	9.9052e-003
8084	3.8224e-003
8085	2.4173e-002
8086	1.8484e-002
8087	3.8024e-002
8088	3.5003e-002
8089	4.7934e-002
8090	4.7654e-002
8091	5.2919e-002
8092	5.5014e-002
8093	5.2919e-002
